#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2026-04-15, 15:58:25
# Real time (s): 907.040
# Live time (s): 900.000
#
# Total counts:  84553
#
# Left marker:  1745 (656.430 keV)
# Right marker: 1779 (669.055 keV)
# Counts:       2529
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 8.481379
#     A1: 0.371317
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
961	365.317	29	0.0322222
962	365.689	22	0.0244444
963	366.060	24	0.0266667
964	366.431	29	0.0322222
965	366.803	25	0.0277778
966	367.174	24	0.0266667
967	367.545	36	0.04
968	367.917	32	0.0355556
969	368.288	19	0.0211111
970	368.659	35	0.0388889
971	369.031	22	0.0244444
972	369.402	26	0.0288889
973	369.773	25	0.0277778
974	370.145	23	0.0255556
975	370.516	22	0.0244444
976	370.887	31	0.0344444
977	371.258	14	0.0155556
978	371.630	31	0.0344444
979	372.001	23	0.0255556
980	372.372	19	0.0211111
981	372.744	34	0.0377778
982	373.115	22	0.0244444
983	373.486	22	0.0244444
984	373.858	26	0.0288889
985	374.229	29	0.0322222
986	374.600	30	0.0333333
987	374.972	20	0.0222222
988	375.343	18	0.02
989	375.714	34	0.0377778
990	376.086	27	0.03
991	376.457	25	0.0277778
992	376.828	31	0.0344444
993	377.200	17	0.0188889
994	377.571	29	0.0322222
995	377.942	29	0.0322222
996	378.313	22	0.0244444
997	378.685	36	0.04
998	379.056	21	0.0233333
999	379.427	21	0.0233333
1000	379.799	41	0.0455556
1001	380.170	23	0.0255556
1002	380.541	22	0.0244444
1003	380.913	22	0.0244444
1004	381.284	24	0.0266667
1005	381.655	23	0.0255556
1006	382.027	27	0.03
1007	382.398	22	0.0244444
1008	382.769	33	0.0366667
1009	383.141	26	0.0288889
1010	383.512	28	0.0311111
1011	383.883	27	0.03
1012	384.255	27	0.03
1013	384.626	33	0.0366667
1014	384.997	30	0.0333333
1015	385.369	21	0.0233333
1016	385.740	23	0.0255556
1017	386.111	32	0.0355556
1018	386.482	13	0.0144444
1019	386.854	31	0.0344444
1020	387.225	25	0.0277778
1021	387.596	24	0.0266667
1022	387.968	19	0.0211111
1023	388.339	26	0.0288889
1024	388.710	21	0.0233333
1025	389.082	30	0.0333333
1026	389.453	20	0.0222222
1027	389.824	30	0.0333333
1028	390.196	27	0.03
1029	390.567	18	0.02
1030	390.938	19	0.0211111
1031	391.310	23	0.0255556
1032	391.681	23	0.0255556
1033	392.052	21	0.0233333
1034	392.424	24	0.0266667
1035	392.795	26	0.0288889
1036	393.166	19	0.0211111
1037	393.538	26	0.0288889
1038	393.909	21	0.0233333
1039	394.280	20	0.0222222
1040	394.651	23	0.0255556
1041	395.023	43	0.0477778
1042	395.394	22	0.0244444
1043	395.765	22	0.0244444
1044	396.137	23	0.0255556
1045	396.508	24	0.0266667
1046	396.879	23	0.0255556
1047	397.251	40	0.0444444
1048	397.622	32	0.0355556
1049	397.993	32	0.0355556
1050	398.365	24	0.0266667
1051	398.736	27	0.03
1052	399.107	17	0.0188889
1053	399.479	23	0.0255556
1054	399.850	19	0.0211111
1055	400.221	20	0.0222222
1056	400.593	28	0.0311111
1057	400.964	17	0.0188889
1058	401.335	35	0.0388889
1059	401.706	25	0.0277778
1060	402.078	24	0.0266667
1061	402.449	32	0.0355556
1062	402.820	37	0.0411111
1063	403.192	15	0.0166667
1064	403.563	21	0.0233333
1065	403.934	16	0.0177778
1066	404.306	26	0.0288889
1067	404.677	25	0.0277778
1068	405.048	22	0.0244444
1069	405.420	24	0.0266667
1070	405.791	19	0.0211111
1071	406.162	27	0.03
1072	406.534	16	0.0177778
1073	406.905	27	0.03
1074	407.276	25	0.0277778
1075	407.648	29	0.0322222
1076	408.019	25	0.0277778
1077	408.390	29	0.0322222
1078	408.762	37	0.0411111
1079	409.133	36	0.04
1080	409.504	19	0.0211111
1081	409.875	26	0.0288889
1082	410.247	22	0.0244444
1083	410.618	21	0.0233333
1084	410.989	35	0.0388889
1085	411.361	21	0.0233333
1086	411.732	21	0.0233333
1087	412.103	19	0.0211111
1088	412.475	23	0.0255556
1089	412.846	15	0.0166667
1090	413.217	17	0.0188889
1091	413.589	22	0.0244444
1092	413.960	29	0.0322222
1093	414.331	21	0.0233333
1094	414.703	28	0.0311111
1095	415.074	27	0.03
1096	415.445	27	0.03
1097	415.817	25	0.0277778
1098	416.188	22	0.0244444
1099	416.559	26	0.0288889
1100	416.931	26	0.0288889
1101	417.302	31	0.0344444
1102	417.673	32	0.0355556
1103	418.044	21	0.0233333
1104	418.416	28	0.0311111
1105	418.787	28	0.0311111
1106	419.158	24	0.0266667
1107	419.530	29	0.0322222
1108	419.901	23	0.0255556
1109	420.272	27	0.03
1110	420.644	32	0.0355556
1111	421.015	27	0.03
1112	421.386	30	0.0333333
1113	421.758	30	0.0333333
1114	422.129	22	0.0244444
1115	422.500	37	0.0411111
1116	422.872	26	0.0288889
1117	423.243	27	0.03
1118	423.614	30	0.0333333
1119	423.986	23	0.0255556
1120	424.357	18	0.02
1121	424.728	30	0.0333333
1122	425.099	21	0.0233333
1123	425.471	27	0.03
1124	425.842	25	0.0277778
1125	426.213	18	0.02
1126	426.585	24	0.0266667
1127	426.956	22	0.0244444
1128	427.327	20	0.0222222
1129	427.699	28	0.0311111
1130	428.070	17	0.0188889
1131	428.441	31	0.0344444
1132	428.813	27	0.03
1133	429.184	27	0.03
1134	429.555	29	0.0322222
1135	429.927	34	0.0377778
1136	430.298	24	0.0266667
1137	430.669	25	0.0277778
1138	431.041	19	0.0211111
1139	431.412	28	0.0311111
1140	431.783	29	0.0322222
1141	432.155	24	0.0266667
1142	432.526	19	0.0211111
1143	432.897	25	0.0277778
1144	433.268	21	0.0233333
1145	433.640	36	0.04
1146	434.011	24	0.0266667
1147	434.382	22	0.0244444
1148	434.754	19	0.0211111
1149	435.125	24	0.0266667
1150	435.496	19	0.0211111
1151	435.868	21	0.0233333
1152	436.239	21	0.0233333
1153	436.610	24	0.0266667
1154	436.982	25	0.0277778
1155	437.353	23	0.0255556
1156	437.724	24	0.0266667
1157	438.096	16	0.0177778
1158	438.467	22	0.0244444
1159	438.838	23	0.0255556
1160	439.210	17	0.0188889
1161	439.581	18	0.02
1162	439.952	24	0.0266667
1163	440.323	29	0.0322222
1164	440.695	19	0.0211111
1165	441.066	31	0.0344444
1166	441.437	25	0.0277778
1167	441.809	35	0.0388889
1168	442.180	33	0.0366667
1169	442.551	26	0.0288889
1170	442.923	33	0.0366667
1171	443.294	23	0.0255556
1172	443.665	25	0.0277778
1173	444.037	25	0.0277778
1174	444.408	24	0.0266667
1175	444.779	28	0.0311111
1176	445.151	27	0.03
1177	445.522	24	0.0266667
1178	445.893	26	0.0288889
1179	446.265	31	0.0344444
1180	446.636	31	0.0344444
1181	447.007	18	0.02
1182	447.379	35	0.0388889
1183	447.750	25	0.0277778
1184	448.121	17	0.0188889
1185	448.492	28	0.0311111
1186	448.864	31	0.0344444
1187	449.235	24	0.0266667
1188	449.606	36	0.04
1189	449.978	24	0.0266667
1190	450.349	26	0.0288889
1191	450.720	23	0.0255556
1192	451.092	29	0.0322222
1193	451.463	30	0.0333333
1194	451.834	25	0.0277778
1195	452.206	22	0.0244444
1196	452.577	15	0.0166667
1197	452.948	18	0.02
1198	453.320	23	0.0255556
1199	453.691	27	0.03
1200	454.062	21	0.0233333
1201	454.434	20	0.0222222
1202	454.805	29	0.0322222
1203	455.176	27	0.03
1204	455.548	20	0.0222222
1205	455.919	34	0.0377778
1206	456.290	23	0.0255556
1207	456.661	27	0.03
1208	457.033	16	0.0177778
1209	457.404	28	0.0311111
1210	457.775	26	0.0288889
1211	458.147	32	0.0355556
1212	458.518	26	0.0288889
1213	458.889	20	0.0222222
1214	459.261	23	0.0255556
1215	459.632	24	0.0266667
1216	460.003	29	0.0322222
1217	460.375	30	0.0333333
1218	460.746	26	0.0288889
1219	461.117	23	0.0255556
1220	461.489	28	0.0311111
1221	461.860	28	0.0311111
1222	462.231	30	0.0333333
1223	462.603	17	0.0188889
1224	462.974	39	0.0433333
1225	463.345	26	0.0288889
1226	463.716	26	0.0288889
1227	464.088	28	0.0311111
1228	464.459	27	0.03
1229	464.830	23	0.0255556
1230	465.202	26	0.0288889
1231	465.573	26	0.0288889
1232	465.944	26	0.0288889
1233	466.316	22	0.0244444
1234	466.687	33	0.0366667
1235	467.058	28	0.0311111
1236	467.430	27	0.03
1237	467.801	17	0.0188889
1238	468.172	24	0.0266667
1239	468.544	30	0.0333333
1240	468.915	29	0.0322222
1241	469.286	19	0.0211111
1242	469.658	27	0.03
1243	470.029	21	0.0233333
1244	470.400	19	0.0211111
1245	470.772	20	0.0222222
1246	471.143	23	0.0255556
1247	471.514	27	0.03
1248	471.885	35	0.0388889
1249	472.257	17	0.0188889
1250	472.628	27	0.03
1251	472.999	18	0.02
1252	473.371	24	0.0266667
1253	473.742	34	0.0377778
1254	474.113	30	0.0333333
1255	474.485	31	0.0344444
1256	474.856	28	0.0311111
1257	475.227	23	0.0255556
1258	475.599	18	0.02
1259	475.970	21	0.0233333
1260	476.341	22	0.0244444
1261	476.713	22	0.0244444
1262	477.084	16	0.0177778
1263	477.455	26	0.0288889
1264	477.827	27	0.03
1265	478.198	21	0.0233333
1266	478.569	14	0.0155556
1267	478.941	30	0.0333333
1268	479.312	29	0.0322222
1269	479.683	17	0.0188889
1270	480.054	32	0.0355556
1271	480.426	22	0.0244444
1272	480.797	18	0.02
1273	481.168	28	0.0311111
1274	481.540	17	0.0188889
1275	481.911	21	0.0233333
1276	482.282	23	0.0255556
1277	482.654	25	0.0277778
1278	483.025	23	0.0255556
1279	483.396	19	0.0211111
1280	483.768	17	0.0188889
1281	484.139	20	0.0222222
1282	484.510	19	0.0211111
1283	484.882	15	0.0166667
1284	485.253	30	0.0333333
1285	485.624	17	0.0188889
1286	485.996	27	0.03
1287	486.367	22	0.0244444
1288	486.738	25	0.0277778
1289	487.109	23	0.0255556
1290	487.481	28	0.0311111
1291	487.852	20	0.0222222
1292	488.223	20	0.0222222
1293	488.595	17	0.0188889
1294	488.966	32	0.0355556
1295	489.337	14	0.0155556
1296	489.709	18	0.02
1297	490.080	20	0.0222222
1298	490.451	19	0.0211111
1299	490.823	16	0.0177778
1300	491.194	25	0.0277778
1301	491.565	22	0.0244444
1302	491.937	20	0.0222222
1303	492.308	23	0.0255556
1304	492.679	19	0.0211111
1305	493.051	16	0.0177778
1306	493.422	22	0.0244444
1307	493.793	13	0.0144444
1308	494.165	13	0.0144444
1309	494.536	28	0.0311111
1310	494.907	23	0.0255556
1311	495.278	27	0.03
1312	495.650	20	0.0222222
1313	496.021	27	0.03
1314	496.392	22	0.0244444
1315	496.764	23	0.0255556
1316	497.135	21	0.0233333
1317	497.506	22	0.0244444
1318	497.878	19	0.0211111
1319	498.249	19	0.0211111
1320	498.620	18	0.02
1321	498.992	28	0.0311111
1322	499.363	15	0.0166667
1323	499.734	19	0.0211111
1324	500.106	17	0.0188889
1325	500.477	27	0.03
1326	500.848	20	0.0222222
1327	501.220	17	0.0188889
1328	501.591	24	0.0266667
1329	501.962	14	0.0155556
1330	502.334	18	0.02
1331	502.705	19	0.0211111
1332	503.076	26	0.0288889
1333	503.447	13	0.0144444
1334	503.819	19	0.0211111
1335	504.190	19	0.0211111
1336	504.561	22	0.0244444
1337	504.933	23	0.0255556
1338	505.304	22	0.0244444
1339	505.675	21	0.0233333
1340	506.047	23	0.0255556
1341	506.418	21	0.0233333
1342	506.789	18	0.02
1343	507.161	18	0.02
1344	507.532	15	0.0166667
1345	507.903	16	0.0177778
1346	508.275	21	0.0233333
1347	508.646	27	0.03
1348	509.017	17	0.0188889
1349	509.389	22	0.0244444
1350	509.760	24	0.0266667
1351	510.131	28	0.0311111
1352	510.502	20	0.0222222
1353	510.874	25	0.0277778
1354	511.245	27	0.03
1355	511.616	23	0.0255556
1356	511.988	21	0.0233333
1357	512.359	21	0.0233333
1358	512.730	18	0.02
1359	513.102	24	0.0266667
1360	513.473	19	0.0211111
1361	513.844	13	0.0144444
1362	514.216	20	0.0222222
1363	514.587	19	0.0211111
1364	514.958	19	0.0211111
1365	515.330	15	0.0166667
1366	515.701	12	0.0133333
1367	516.072	24	0.0266667
1368	516.444	13	0.0144444
1369	516.815	17	0.0188889
1370	517.186	19	0.0211111
1371	517.558	22	0.0244444
1372	517.929	20	0.0222222
1373	518.300	16	0.0177778
1374	518.671	18	0.02
1375	519.043	26	0.0288889
1376	519.414	24	0.0266667
1377	519.785	18	0.02
1378	520.157	22	0.0244444
1379	520.528	13	0.0144444
1380	520.899	23	0.0255556
1381	521.271	20	0.0222222
1382	521.642	12	0.0133333
1383	522.013	16	0.0177778
1384	522.385	15	0.0166667
1385	522.756	11	0.0122222
1386	523.127	20	0.0222222
1387	523.499	17	0.0188889
1388	523.870	18	0.02
1389	524.241	16	0.0177778
1390	524.613	10	0.0111111
1391	524.984	23	0.0255556
1392	525.355	15	0.0166667
1393	525.726	20	0.0222222
1394	526.098	17	0.0188889
1395	526.469	12	0.0133333
1396	526.840	18	0.02
1397	527.212	31	0.0344444
1398	527.583	20	0.0222222
1399	527.954	16	0.0177778
1400	528.326	21	0.0233333
1401	528.697	16	0.0177778
1402	529.068	17	0.0188889
1403	529.440	20	0.0222222
1404	529.811	18	0.02
1405	530.182	8	0.00888889
1406	530.554	20	0.0222222
1407	530.925	9	0.01
1408	531.296	15	0.0166667
1409	531.668	16	0.0177778
1410	532.039	22	0.0244444
1411	532.410	18	0.02
1412	532.782	10	0.0111111
1413	533.153	19	0.0211111
1414	533.524	11	0.0122222
1415	533.895	15	0.0166667
1416	534.267	15	0.0166667
1417	534.638	23	0.0255556
1418	535.009	11	0.0122222
1419	535.381	22	0.0244444
1420	535.752	10	0.0111111
1421	536.123	17	0.0188889
1422	536.495	8	0.00888889
1423	536.866	22	0.0244444
1424	537.237	17	0.0188889
1425	537.609	17	0.0188889
1426	537.980	15	0.0166667
1427	538.351	21	0.0233333
1428	538.723	20	0.0222222
1429	539.094	19	0.0211111
1430	539.465	15	0.0166667
1431	539.837	13	0.0144444
1432	540.208	20	0.0222222
1433	540.579	16	0.0177778
1434	540.951	19	0.0211111
1435	541.322	13	0.0144444
1436	541.693	14	0.0155556
1437	542.064	12	0.0133333
1438	542.436	18	0.02
1439	542.807	10	0.0111111
1440	543.178	20	0.0222222
1441	543.550	13	0.0144444
1442	543.921	13	0.0144444
1443	544.292	6	0.00666667
1444	544.664	15	0.0166667
1445	545.035	16	0.0177778
1446	545.406	13	0.0144444
1447	545.778	16	0.0177778
1448	546.149	14	0.0155556
1449	546.520	13	0.0144444
1450	546.892	20	0.0222222
1451	547.263	9	0.01
1452	547.634	19	0.0211111
1453	548.006	20	0.0222222
1454	548.377	17	0.0188889
1455	548.748	16	0.0177778
1456	549.119	9	0.01
1457	549.491	19	0.0211111
1458	549.862	20	0.0222222
1459	550.233	18	0.02
1460	550.605	12	0.0133333
1461	550.976	16	0.0177778
1462	551.347	20	0.0222222
1463	551.719	11	0.0122222
1464	552.090	16	0.0177778
1465	552.461	18	0.02
1466	552.833	25	0.0277778
1467	553.204	16	0.0177778
1468	553.575	17	0.0188889
1469	553.947	10	0.0111111
1470	554.318	17	0.0188889
1471	554.689	13	0.0144444
1472	555.061	17	0.0188889
1473	555.432	14	0.0155556
1474	555.803	15	0.0166667
1475	556.175	13	0.0144444
1476	556.546	17	0.0188889
1477	556.917	13	0.0144444
1478	557.288	15	0.0166667
1479	557.660	16	0.0177778
1480	558.031	18	0.02
1481	558.402	16	0.0177778
1482	558.774	15	0.0166667
1483	559.145	18	0.02
1484	559.516	13	0.0144444
1485	559.888	19	0.0211111
1486	560.259	16	0.0177778
1487	560.630	9	0.01
1488	561.002	16	0.0177778
1489	561.373	16	0.0177778
1490	561.744	16	0.0177778
1491	562.116	22	0.0244444
1492	562.487	9	0.01
1493	562.858	19	0.0211111
1494	563.230	15	0.0166667
1495	563.601	15	0.0166667
1496	563.972	16	0.0177778
1497	564.344	16	0.0177778
1498	564.715	17	0.0188889
1499	565.086	13	0.0144444
1500	565.457	23	0.0255556
1501	565.829	11	0.0122222
1502	566.200	9	0.01
1503	566.571	21	0.0233333
1504	566.943	17	0.0188889
1505	567.314	18	0.02
1506	567.685	15	0.0166667
1507	568.057	21	0.0233333
1508	568.428	19	0.0211111
1509	568.799	18	0.02
1510	569.171	14	0.0155556
1511	569.542	16	0.0177778
1512	569.913	11	0.0122222
1513	570.285	16	0.0177778
1514	570.656	16	0.0177778
1515	571.027	17	0.0188889
1516	571.399	9	0.01
1517	571.770	12	0.0133333
1518	572.141	21	0.0233333
1519	572.512	14	0.0155556
1520	572.884	14	0.0155556
1521	573.255	13	0.0144444
1522	573.626	9	0.01
1523	573.998	23	0.0255556
1524	574.369	22	0.0244444
1525	574.740	16	0.0177778
1526	575.112	14	0.0155556
1527	575.483	17	0.0188889
1528	575.854	15	0.0166667
1529	576.226	18	0.02
1530	576.597	22	0.0244444
1531	576.968	21	0.0233333
1532	577.340	14	0.0155556
1533	577.711	23	0.0255556
1534	578.082	25	0.0277778
1535	578.454	9	0.01
1536	578.825	22	0.0244444
1537	579.196	21	0.0233333
1538	579.568	13	0.0144444
1539	579.939	11	0.0122222
1540	580.310	24	0.0266667
1541	580.681	25	0.0277778
1542	581.053	12	0.0133333
1543	581.424	18	0.02
1544	581.795	18	0.02
1545	582.167	19	0.0211111
1546	582.538	19	0.0211111
1547	582.909	12	0.0133333
1548	583.281	17	0.0188889
1549	583.652	19	0.0211111
1550	584.023	14	0.0155556
1551	584.395	14	0.0155556
1552	584.766	26	0.0288889
1553	585.137	15	0.0166667
1554	585.509	11	0.0122222
1555	585.880	9	0.01
1556	586.251	20	0.0222222
1557	586.623	22	0.0244444
1558	586.994	13	0.0144444
1559	587.365	16	0.0177778
1560	587.737	13	0.0144444
1561	588.108	11	0.0122222
1562	588.479	7	0.00777778
1563	588.850	11	0.0122222
1564	589.222	10	0.0111111
1565	589.593	11	0.0122222
1566	589.964	8	0.00888889
1567	590.336	11	0.0122222
1568	590.707	14	0.0155556
1569	591.078	20	0.0222222
1570	591.450	17	0.0188889
1571	591.821	13	0.0144444
1572	592.192	11	0.0122222
1573	592.564	14	0.0155556
1574	592.935	15	0.0166667
1575	593.306	15	0.0166667
1576	593.678	16	0.0177778
1577	594.049	15	0.0166667
1578	594.420	19	0.0211111
1579	594.792	15	0.0166667
1580	595.163	12	0.0133333
1581	595.534	14	0.0155556
1582	595.905	16	0.0177778
1583	596.277	17	0.0188889
1584	596.648	14	0.0155556
1585	597.019	12	0.0133333
1586	597.391	14	0.0155556
1587	597.762	16	0.0177778
1588	598.133	15	0.0166667
1589	598.505	13	0.0144444
1590	598.876	8	0.00888889
1591	599.247	8	0.00888889
1592	599.619	16	0.0177778
1593	599.990	16	0.0177778
1594	600.361	14	0.0155556
1595	600.733	15	0.0166667
1596	601.104	21	0.0233333
1597	601.475	14	0.0155556
1598	601.847	11	0.0122222
1599	602.218	9	0.01
1600	602.589	11	0.0122222
1601	602.961	13	0.0144444
1602	603.332	17	0.0188889
1603	603.703	10	0.0111111
1604	604.074	14	0.0155556
1605	604.446	19	0.0211111
1606	604.817	20	0.0222222
1607	605.188	19	0.0211111
1608	605.560	19	0.0211111
1609	605.931	19	0.0211111
1610	606.302	24	0.0266667
1611	606.674	19	0.0211111
1612	607.045	19	0.0211111
1613	607.416	6	0.00666667
1614	607.788	14	0.0155556
1615	608.159	14	0.0155556
1616	608.530	12	0.0133333
1617	608.902	20	0.0222222
1618	609.273	15	0.0166667
1619	609.644	23	0.0255556
1620	610.016	15	0.0166667
1621	610.387	21	0.0233333
1622	610.758	16	0.0177778
1623	611.129	15	0.0166667
1624	611.501	17	0.0188889
1625	611.872	11	0.0122222
1626	612.243	17	0.0188889
1627	612.615	22	0.0244444
1628	612.986	17	0.0188889
1629	613.357	12	0.0133333
1630	613.729	21	0.0233333
1631	614.100	14	0.0155556
1632	614.471	10	0.0111111
1633	614.843	11	0.0122222
1634	615.214	12	0.0133333
1635	615.585	11	0.0122222
1636	615.957	21	0.0233333
1637	616.328	11	0.0122222
1638	616.699	11	0.0122222
1639	617.071	18	0.02
1640	617.442	13	0.0144444
1641	617.813	9	0.01
1642	618.185	18	0.02
1643	618.556	12	0.0133333
1644	618.927	18	0.02
1645	619.298	14	0.0155556
1646	619.670	8	0.00888889
1647	620.041	15	0.0166667
1648	620.412	15	0.0166667
1649	620.784	17	0.0188889
1650	621.155	12	0.0133333
1651	621.526	23	0.0255556
1652	621.898	17	0.0188889
1653	622.269	11	0.0122222
1654	622.640	15	0.0166667
1655	623.012	18	0.02
1656	623.383	9	0.01
1657	623.754	10	0.0111111
1658	624.126	20	0.0222222
1659	624.497	11	0.0122222
1660	624.868	10	0.0111111
1661	625.240	7	0.00777778
1662	625.611	13	0.0144444
1663	625.982	14	0.0155556
1664	626.354	12	0.0133333
1665	626.725	10	0.0111111
1666	627.096	14	0.0155556
1667	627.467	12	0.0133333
1668	627.839	16	0.0177778
1669	628.210	14	0.0155556
1670	628.581	11	0.0122222
1671	628.953	16	0.0177778
1672	629.324	14	0.0155556
1673	629.695	15	0.0166667
1674	630.067	22	0.0244444
1675	630.438	10	0.0111111
1676	630.809	17	0.0188889
1677	631.181	13	0.0144444
1678	631.552	15	0.0166667
1679	631.923	12	0.0133333
1680	632.295	16	0.0177778
1681	632.666	16	0.0177778
1682	633.037	13	0.0144444
1683	633.409	17	0.0188889
1684	633.780	14	0.0155556
1685	634.151	10	0.0111111
1686	634.522	17	0.0188889
1687	634.894	15	0.0166667
1688	635.265	17	0.0188889
1689	635.636	17	0.0188889
1690	636.008	15	0.0166667
1691	636.379	11	0.0122222
1692	636.750	8	0.00888889
1693	637.122	11	0.0122222
1694	637.493	8	0.00888889
1695	637.864	15	0.0166667
1696	638.236	12	0.0133333
1697	638.607	21	0.0233333
1698	638.978	9	0.01
1699	639.350	16	0.0177778
1700	639.721	12	0.0133333
1701	640.092	16	0.0177778
1702	640.464	16	0.0177778
1703	640.835	12	0.0133333
1704	641.206	13	0.0144444
1705	641.578	17	0.0188889
1706	641.949	21	0.0233333
1707	642.320	13	0.0144444
1708	642.691	10	0.0111111
1709	643.063	10	0.0111111
1710	643.434	16	0.0177778
1711	643.805	10	0.0111111
1712	644.177	15	0.0166667
1713	644.548	16	0.0177778
1714	644.919	17	0.0188889
1715	645.291	17	0.0188889
1716	645.662	14	0.0155556
1717	646.033	17	0.0188889
1718	646.405	16	0.0177778
1719	646.776	10	0.0111111
1720	647.147	15	0.0166667
1721	647.519	14	0.0155556
1722	647.890	13	0.0144444
1723	648.261	11	0.0122222
1724	648.633	17	0.0188889
1725	649.004	10	0.0111111
1726	649.375	21	0.0233333
1727	649.747	16	0.0177778
1728	650.118	9	0.01
1729	650.489	12	0.0133333
1730	650.860	15	0.0166667
1731	651.232	18	0.02
1732	651.603	12	0.0133333
1733	651.974	14	0.0155556
1734	652.346	20	0.0222222
1735	652.717	29	0.0322222
1736	653.088	30	0.0333333
1737	653.460	33	0.0366667
1738	653.831	39	0.0433333
1739	654.202	47	0.0522222
1740	654.574	58	0.0644444
1741	654.945	75	0.0833333
1742	655.316	79	0.0877778
1743	655.688	97	0.107778
1744	656.059	88	0.0977778
1745	656.430	119	0.132222
1746	656.802	129	0.143333
1747	657.173	129	0.143333
1748	657.544	133	0.147778
1749	657.915	148	0.164444
1750	658.287	158	0.175556
1751	658.658	151	0.167778
1752	659.029	146	0.162222
1753	659.401	158	0.175556
1754	659.772	136	0.151111
1755	660.143	147	0.163333
1756	660.515	142	0.157778
1757	660.886	118	0.131111
1758	661.257	98	0.108889
1759	661.629	94	0.104444
1760	662.000	120	0.133333
1761	662.371	68	0.0755556
1762	662.743	61	0.0677778
1763	663.114	62	0.0688889
1764	663.485	34	0.0377778
1765	663.857	37	0.0411111
1766	664.228	20	0.0222222
1767	664.599	30	0.0333333
1768	664.971	21	0.0233333
1769	665.342	19	0.0211111
1770	665.713	18	0.02
1771	666.084	20	0.0222222
1772	666.456	18	0.02
1773	666.827	23	0.0255556
1774	667.198	17	0.0188889
1775	667.570	19	0.0211111
1776	667.941	12	0.0133333
1777	668.312	18	0.02
1778	668.684	12	0.0133333
1779	669.055	13	0.0144444
1780	669.426	13	0.0144444
1781	669.798	10	0.0111111
1782	670.169	13	0.0144444
1783	670.540	15	0.0166667
1784	670.912	18	0.02
1785	671.283	15	0.0166667
1786	671.654	7	0.00777778
1787	672.026	17	0.0188889
1788	672.397	13	0.0144444
1789	672.768	16	0.0177778
1790	673.140	15	0.0166667
1791	673.511	4	0.00444444
1792	673.882	18	0.02
1793	674.253	11	0.0122222
1794	674.625	10	0.0111111
1795	674.996	11	0.0122222
1796	675.367	14	0.0155556
1797	675.739	11	0.0122222
1798	676.110	12	0.0133333
1799	676.481	9	0.01
1800	676.853	11	0.0122222
1801	677.224	13	0.0144444
1802	677.595	14	0.0155556
1803	677.967	10	0.0111111
1804	678.338	22	0.0244444
1805	678.709	12	0.0133333
1806	679.081	13	0.0144444
1807	679.452	7	0.00777778
1808	679.823	11	0.0122222
1809	680.195	13	0.0144444
1810	680.566	11	0.0122222
1811	680.937	13	0.0144444
1812	681.308	7	0.00777778
1813	681.680	9	0.01
1814	682.051	8	0.00888889
1815	682.422	8	0.00888889
1816	682.794	11	0.0122222
1817	683.165	11	0.0122222
1818	683.536	12	0.0133333
1819	683.908	15	0.0166667
1820	684.279	12	0.0133333
1821	684.650	15	0.0166667
1822	685.022	9	0.01
1823	685.393	20	0.0222222
1824	685.764	15	0.0166667
1825	686.136	8	0.00888889
1826	686.507	18	0.02
1827	686.878	14	0.0155556
1828	687.250	17	0.0188889
1829	687.621	15	0.0166667
1830	687.992	13	0.0144444
1831	688.364	11	0.0122222
1832	688.735	11	0.0122222
1833	689.106	20	0.0222222
1834	689.477	5	0.00555556
1835	689.849	16	0.0177778
1836	690.220	16	0.0177778
1837	690.591	10	0.0111111
1838	690.963	13	0.0144444
1839	691.334	12	0.0133333
1840	691.705	12	0.0133333
1841	692.077	9	0.01
1842	692.448	15	0.0166667
1843	692.819	23	0.0255556
1844	693.191	12	0.0133333
1845	693.562	19	0.0211111
1846	693.933	10	0.0111111
1847	694.305	11	0.0122222
1848	694.676	14	0.0155556
1849	695.047	14	0.0155556
1850	695.419	14	0.0155556
1851	695.790	16	0.0177778
1852	696.161	9	0.01
1853	696.532	13	0.0144444
1854	696.904	9	0.01
1855	697.275	14	0.0155556
1856	697.646	11	0.0122222
1857	698.018	11	0.0122222
1858	698.389	13	0.0144444
1859	698.760	14	0.0155556
1860	699.132	12	0.0133333
1861	699.503	17	0.0188889
1862	699.874	13	0.0144444
1863	700.246	4	0.00444444
1864	700.617	10	0.0111111
1865	700.988	16	0.0177778
